user_id,user_segment,registration_date,country,city,age_group,gender,preferred_language
551355672,Regular,2019-10-25,USA,New York,18-24,M,English
553479051,Occasional,2019-03-15,USA,Los Angeles,35-44,M,English
555464447,At-Risk,2019-04-06,UK,London,35-44,F,UK
543677400,Occasional,2018-07-04,UK,Birmingham,35-44,M,UK
555464383,Occasional,2019-06-30,Australia,Adelaide,35-44,F,Australia
512791148,Occasional,2019-07-30,UK,Birmingham,25-34,F,UK
519236731,New,2017-10-31,France,Paris,25-34,M,France
519204939,Regular,2017-12-20,USA,Chicago,55+,M,English
519030655,Occasional,2019-05-03,Australia,Perth,25-34,F,Australia
532129985,Regular,2019-01-26,Australia,Adelaide,25-34,F,Australia
549672936,Regular,2019-09-29,Italy,Rome,25-34,F,Italy
555083982,Regular,2019-10-16,Brazil,Brasília,25-34,F,Brazil
531734498,Occasional,2018-03-07,Spain,Seville,45-54,Other,Spain
533300343,Occasional,2019-10-06,Canada,Calgary,18-24,M,Canada
553500300,Regular,2019-08-18,Germany,Hamburg,18-24,F,Germany
555464433,High-Value,2019-06-26,USA,New York,25-34,F,English
539290169,At-Risk,2019-07-27,USA,Phoenix,25-34,F,English
555464408,Regular,2018-12-07,UK,Glasgow,45-54,M,UK
518626299,Occasional,2018-07-27,Brazil,Rio de Janeiro,25-34,M,Brazil
519065801,At-Risk,2019-04-27,UK,Birmingham,18-24,M,UK
522610234,New,2019-03-11,UK,Birmingham,25-34,M,UK
516108625,New,2019-09-17,Germany,Cologne,35-44,F,Germany
540915419,High-Value,2019-09-25,Canada,Ottawa,35-44,M,Canada
552861248,New,2019-04-05,USA,Chicago,35-44,F,English
553846897,Regular,2019-03-18,France,Marseille,45-54,Other,France
513431118,Regular,2018-09-30,UK,Manchester,45-54,M,UK
522457213,Occasional,2019-07-13,Italy,Rome,18-24,F,Italy
541150571,New,2019-07-29,Australia,Brisbane,45-54,F,Australia
545609931,Occasional,2019-07-04,France,Paris,35-44,F,France
514129765,Regular,2019-01-17,France,Paris,25-34,M,France
515881023,High-Value,2019-09-04,USA,Phoenix,35-44,F,English
520591883,New,2018-11-26,France,Marseille,35-44,M,France
514762514,At-Risk,2018-11-29,Germany,Munich,25-34,F,Germany
542685354,At-Risk,2019-07-06,USA,Chicago,25-34,M,English
546350838,New,2019-04-28,USA,New York,35-44,F,English
533850417,Occasional,2019-09-08,USA,Houston,35-44,F,English
512935251,New,2019-07-11,UK,Manchester,35-44,M,UK
514722697,Regular,2019-04-18,USA,Chicago,18-24,F,English
519038909,At-Risk,2019-09-11,Germany,Cologne,18-24,F,Germany
540629469,Regular,2018-09-23,Australia,Brisbane,25-34,F,Australia
555464376,Occasional,2019-10-08,Italy,Turin,35-44,M,Italy
547798861,New,2019-08-08,UK,Liverpool,18-24,F,UK
531879943,At-Risk,2017-10-31,Italy,Rome,55+,M,Italy
512738670,Occasional,2019-02-26,Spain,Seville,35-44,F,Spain
555322292,Occasional,2019-01-28,USA,New York,35-44,F,English
554971951,New,2019-07-08,Spain,Barcelona,45-54,F,Spain
525653727,Regular,2019-03-29,Italy,Naples,25-34,M,Italy
522506806,New,2019-10-17,France,Lyon,18-24,M,France
555464191,Regular,2017-10-31,France,Toulouse,18-24,M,France
555464419,Occasional,2019-04-22,Brazil,Salvador,25-34,F,Brazil
544401844,At-Risk,2019-03-06,Australia,Adelaide,18-24,F,Australia
515949367,Occasional,2019-10-17,France,Paris,25-34,F,France
555351134,Occasional,2019-06-18,Italy,Naples,25-34,F,Italy
515481785,Regular,2019-09-11,Germany,Hamburg,18-24,F,Germany
552187147,Occasional,2019-02-16,USA,Phoenix,35-44,Other,English
545917610,High-Value,2019-01-14,Japan,Tokyo,45-54,F,Japan
532998004,At-Risk,2019-09-25,Germany,Munich,25-34,M,Germany
546949104,High-Value,2018-11-22,UK,Liverpool,35-44,F,UK
554880475,Regular,2019-10-27,Japan,Kyoto,35-44,F,Japan
555464391,Regular,2019-01-16,Japan,Kyoto,25-34,M,Japan
535099526,Regular,2019-10-26,Italy,Naples,35-44,F,Italy
533689774,New,2019-08-24,Japan,Osaka,45-54,F,Japan
555208331,Regular,2017-10-31,Canada,Montreal,35-44,M,Canada
531397520,Occasional,2019-10-25,UK,Manchester,25-34,F,UK
514568561,New,2019-03-17,Germany,Munich,55+,M,Germany
516265201,Occasional,2019-08-25,Japan,Nagoya,35-44,F,Japan
518381755,Regular,2019-07-27,USA,Los Angeles,35-44,M,English
555464399,Occasional,2019-10-20,France,Lyon,45-54,M,France
549853181,At-Risk,2019-01-16,France,Marseille,25-34,M,France
544706674,Regular,2018-10-02,Italy,Milan,35-44,F,Italy
515959651,Regular,2018-10-31,UK,Birmingham,45-54,F,UK
549183644,Regular,2019-10-02,USA,Chicago,25-34,M,English
535746224,New,2019-10-20,USA,Los Angeles,25-34,F,English
539743213,Occasional,2018-08-03,France,Lyon,18-24,M,France
518450465,Regular,2019-06-20,USA,Los Angeles,18-24,F,English
514902012,Regular,2019-08-16,USA,Chicago,35-44,F,English
540537103,Regular,2019-01-14,USA,New York,35-44,M,English
555464592,Regular,2019-09-27,Spain,Seville,45-54,F,Spain
543300003,Regular,2018-01-28,USA,Chicago,45-54,M,English
513755807,New,2019-10-19,USA,Houston,25-34,F,English
520746734,Occasional,2019-06-09,Canada,Toronto,25-34,F,Canada
515492815,Regular,2019-04-13,UK,Liverpool,25-34,F,UK
519134193,Occasional,2019-04-23,Italy,Milan,35-44,Other,Italy
512411198,Regular,2019-04-26,Germany,Frankfurt,35-44,M,Germany
513275320,Regular,2019-07-08,USA,Houston,25-34,M,English
523571351,Regular,2018-12-15,Germany,Berlin,55+,M,Germany
540383611,Occasional,2019-07-30,UK,London,18-24,F,UK
516703599,At-Risk,2019-06-25,France,Toulouse,18-24,F,France
513285627,Occasional,2019-07-25,Spain,Bilbao,25-34,F,Spain
544492885,At-Risk,2019-03-23,Spain,Bilbao,25-34,F,Spain
517823361,Regular,2019-10-21,UK,Liverpool,25-34,M,UK
554310519,Regular,2019-09-10,USA,Phoenix,25-34,F,English
545943277,At-Risk,2019-05-07,Brazil,Brasília,55+,F,Brazil
555464148,Regular,2019-04-26,USA,Houston,35-44,M,English
555464244,Occasional,2019-07-04,Germany,Munich,35-44,M,Germany
517223525,Occasional,2019-08-05,USA,Chicago,25-34,F,English
555464341,At-Risk,2018-09-16,Spain,Seville,35-44,M,Spain
553352300,Regular,2018-01-21,USA,Phoenix,35-44,F,English
555464636,New,2019-06-21,Australia,Brisbane,45-54,M,Australia
555298881,New,2019-08-21,Australia,Adelaide,35-44,F,Australia
516763803,New,2018-05-11,UK,Glasgow,25-34,M,UK
516685267,High-Value,2019-08-04,UK,Liverpool,25-34,F,UK
555352614,Regular,2019-08-01,USA,New York,45-54,F,English
552369543,Regular,2019-09-17,Germany,Cologne,45-54,F,Germany
544000492,Occasional,2019-10-11,Japan,Yokohama,18-24,M,Japan
514128679,New,2019-10-22,UK,Glasgow,35-44,M,UK
529471311,New,2019-04-19,Spain,Bilbao,55+,F,Spain
550308094,Occasional,2018-06-03,USA,New York,45-54,M,English
522492023,Regular,2018-08-05,Italy,Rome,25-34,F,Italy
555464648,Occasional,2019-09-29,Canada,Montreal,35-44,F,Canada
555464650,Occasional,2019-07-06,UK,Glasgow,25-34,M,UK
542792764,At-Risk,2019-09-22,UK,Glasgow,25-34,M,UK
555464647,Occasional,2019-10-03,UK,Manchester,18-24,F,UK
530758465,Regular,2019-05-13,USA,Phoenix,45-54,F,English
555464247,Occasional,2019-10-30,Germany,Munich,25-34,M,Germany
523282655,High-Value,2019-09-07,USA,Los Angeles,25-34,F,English
531843585,Regular,2019-03-16,UK,Birmingham,25-34,F,UK
525095063,Occasional,2019-09-19,UK,Glasgow,55+,M,UK
555028815,Occasional,2019-04-15,Japan,Osaka,18-24,M,Japan
555464661,Occasional,2018-10-14,Spain,Barcelona,25-34,F,Spain
523883982,At-Risk,2019-05-10,Italy,Rome,45-54,M,Italy
537093302,Occasional,2019-01-03,Japan,Osaka,25-34,M,Japan
555464554,Occasional,2019-09-02,USA,Phoenix,18-24,M,English
555464569,New,2019-04-10,UK,Manchester,18-24,F,UK
553552793,New,2019-10-09,France,Toulouse,35-44,F,France
513987609,New,2019-04-06,Japan,Kyoto,18-24,F,Japan
519910705,New,2019-01-13,UK,Glasgow,45-54,M,UK
535848668,Regular,2019-09-30,Brazil,Rio de Janeiro,55+,M,Brazil
547247119,Occasional,2019-09-16,Japan,Kyoto,25-34,M,Japan
555364852,At-Risk,2019-06-17,Italy,Naples,45-54,M,Italy
519093799,Occasional,2019-04-14,Japan,Nagoya,25-34,F,Japan
512411850,New,2018-10-28,UK,Liverpool,25-34,F,UK
548403159,Regular,2019-03-11,France,Paris,25-34,M,France
555464323,New,2019-09-06,Spain,Seville,35-44,F,Spain
516823023,Occasional,2019-03-08,Italy,Milan,25-34,F,Italy
516173511,High-Value,2019-10-24,Italy,Milan,25-34,M,Italy
514771554,Regular,2019-10-28,Australia,Adelaide,35-44,F,Australia
514502149,New,2019-10-13,Brazil,Salvador,25-34,M,Brazil
516770039,Regular,2019-05-08,UK,Liverpool,18-24,F,UK
555461732,Regular,2019-09-22,UK,London,55+,F,UK
523238379,Occasional,2019-04-27,UK,Birmingham,18-24,F,UK
534780172,Occasional,2019-05-11,UK,Manchester,25-34,F,UK
518942204,At-Risk,2017-10-31,Brazil,Brasília,18-24,M,Brazil
532091364,Regular,2019-05-11,UK,Manchester,18-24,M,UK
555464462,Occasional,2018-09-24,Germany,Hamburg,25-34,Other,Germany
554002635,Regular,2019-06-10,Italy,Milan,18-24,F,Italy
550607818,Regular,2019-04-24,Germany,Hamburg,25-34,F,Germany
552012852,Regular,2019-01-16,Italy,Naples,35-44,F,Italy
555464617,Regular,2019-06-27,USA,Los Angeles,35-44,F,English
519110631,Occasional,2019-04-04,Germany,Munich,45-54,F,Germany
542008901,Regular,2018-11-09,UK,London,35-44,F,UK
555464041,Occasional,2019-07-03,Spain,Barcelona,55+,F,Spain
555464672,New,2019-08-31,Spain,Madrid,35-44,F,Spain
514219825,At-Risk,2019-06-07,Spain,Seville,45-54,M,Spain
524295340,Occasional,2019-06-20,UK,Glasgow,55+,F,UK
549716958,New,2019-03-17,Australia,Adelaide,55+,M,Australia
513042840,At-Risk,2019-08-28,USA,Phoenix,25-34,F,English
544709122,Occasional,2019-07-28,Germany,Cologne,25-34,F,Germany
555464710,Regular,2018-01-09,UK,London,35-44,F,UK
553299462,Occasional,2019-09-23,USA,New York,35-44,F,English
550153848,Regular,2019-04-20,France,Lyon,25-34,M,France
518466594,New,2019-03-08,Brazil,Brasília,35-44,F,Brazil
555464641,New,2019-10-26,Germany,Berlin,18-24,M,Germany
514900342,Occasional,2019-05-19,USA,Houston,25-34,F,English
513045329,Occasional,2018-02-02,Spain,Valencia,25-34,M,Spain
522189813,Occasional,2019-04-13,USA,Los Angeles,25-34,M,English
555464558,At-Risk,2019-10-28,USA,Chicago,25-34,F,English
512397285,Occasional,2019-09-11,Japan,Yokohama,25-34,F,Japan
555464717,Occasional,2019-07-04,Italy,Turin,25-34,M,Italy
513417991,Regular,2017-10-31,USA,Houston,35-44,F,English
555464057,Occasional,2018-10-16,Germany,Hamburg,25-34,M,Germany
512644437,New,2019-10-29,Italy,Turin,35-44,F,Italy
517966420,Occasional,2019-08-14,USA,Phoenix,25-34,F,English
521315896,Occasional,2019-09-09,Canada,Toronto,25-34,M,Canada
555464729,New,2019-08-29,France,Paris,35-44,F,France
515552734,At-Risk,2019-08-12,USA,Los Angeles,25-34,F,English
545845692,At-Risk,2019-03-30,Germany,Munich,25-34,F,Germany
533296017,New,2019-01-30,UK,Birmingham,35-44,M,UK
542197425,Occasional,2019-05-18,Spain,Valencia,18-24,F,Spain
554755012,Occasional,2019-06-26,Brazil,Rio de Janeiro,35-44,M,Brazil
519653997,Occasional,2019-06-20,Italy,Rome,35-44,F,Italy
512537455,Occasional,2018-08-23,UK,Liverpool,55+,F,UK
514422039,Occasional,2018-04-26,Brazil,Fortaleza,45-54,M,Brazil
518617099,Regular,2019-04-13,Japan,Osaka,55+,F,Japan
555261905,Regular,2019-09-11,Spain,Bilbao,55+,M,Spain
521045374,High-Value,2018-06-13,Australia,Melbourne,35-44,M,Australia
534631709,Regular,2019-10-21,France,Toulouse,25-34,F,France
528013577,Occasional,2019-07-27,France,Paris,25-34,M,France
540817418,Regular,2019-08-27,Germany,Berlin,45-54,M,Germany
517718634,New,2019-04-30,Canada,Toronto,25-34,F,Canada
514432070,Regular,2019-03-21,USA,Chicago,45-54,F,English
543023712,Regular,2019-04-25,Canada,Toronto,35-44,F,Canada
522266350,Regular,2019-08-02,USA,New York,55+,F,English
512945779,At-Risk,2019-04-30,Brazil,Salvador,18-24,M,Brazil
555464681,New,2018-11-02,Germany,Berlin,35-44,Other,Germany
550394493,New,2018-10-09,UK,Birmingham,25-34,M,UK
548017817,Regular,2019-09-23,Australia,Adelaide,35-44,M,Australia
536677917,New,2019-07-04,USA,New York,55+,M,English
540815559,Occasional,2019-08-22,Canada,Vancouver,18-24,F,Canada
555411723,New,2019-07-19,Italy,Milan,25-34,F,Italy
543426950,Regular,2019-10-10,USA,Los Angeles,18-24,M,English
532988182,Regular,2019-10-08,UK,Birmingham,25-34,M,UK
551352669,Regular,2019-06-11,UK,London,35-44,M,UK
513482222,New,2019-09-20,Germany,Frankfurt,25-34,M,Germany
555464753,Occasional,2019-09-06,UK,Birmingham,35-44,Other,UK
555464512,Occasional,2019-02-18,Italy,Naples,25-34,M,Italy
526654573,Occasional,2019-10-25,UK,Manchester,35-44,M,UK
544093653,Regular,2019-06-15,France,Marseille,35-44,F,France
542755858,New,2019-05-11,Spain,Madrid,25-34,F,Spain
532706356,New,2019-10-28,Canada,Montreal,55+,M,Canada
543805607,Regular,2019-02-19,USA,Chicago,25-34,F,English
513480912,Occasional,2019-07-14,USA,Phoenix,25-34,F,English
512462154,Occasional,2019-06-01,France,Toulouse,25-34,M,France
555464780,Occasional,2019-01-08,Canada,Montreal,25-34,M,Canada
517598564,New,2019-01-21,Canada,Vancouver,55+,F,Canada
555464781,New,2018-05-04,Canada,Vancouver,25-34,M,Canada
532323530,New,2019-08-09,UK,Birmingham,35-44,F,UK
552479186,New,2018-10-04,USA,Los Angeles,25-34,F,English
529540229,Regular,2019-07-31,Germany,Hamburg,45-54,M,Germany
513200665,New,2019-05-05,USA,Chicago,35-44,F,English
520624934,High-Value,2019-06-10,France,Paris,25-34,M,France
545031252,Regular,2019-02-02,Italy,Rome,18-24,M,Italy
512696622,High-Value,2019-04-11,Japan,Yokohama,25-34,F,Japan
519178197,High-Value,2018-11-30,Germany,Cologne,25-34,M,Germany
527209005,Occasional,2019-07-06,Spain,Bilbao,35-44,F,Spain
538777819,Occasional,2019-02-11,UK,Manchester,18-24,F,UK
513282526,New,2019-10-26,Spain,Madrid,18-24,F,Spain
554034036,Occasional,2019-10-14,Brazil,São Paulo,18-24,F,Brazil
553358818,Regular,2019-10-05,France,Nice,25-34,F,France
543294715,High-Value,2018-12-24,UK,Manchester,25-34,F,UK
542659426,Regular,2019-07-17,Canada,Vancouver,18-24,M,Canada
513166111,Regular,2019-10-05,Australia,Perth,35-44,F,Australia
518731430,Regular,2018-12-27,Spain,Barcelona,55+,M,Spain
513822758,Occasional,2019-08-07,Australia,Brisbane,18-24,M,Australia
546054315,High-Value,2019-06-05,Japan,Tokyo,35-44,F,Japan
514733045,Occasional,2019-09-27,USA,Phoenix,35-44,M,English
544701578,Occasional,2019-07-05,UK,Manchester,25-34,F,UK
521060803,New,2019-05-05,UK,Glasgow,45-54,M,UK
520434202,At-Risk,2019-09-03,Canada,Vancouver,25-34,M,Canada
515045254,New,2019-01-12,Canada,Vancouver,35-44,M,Canada
555464759,Occasional,2019-06-20,Italy,Rome,45-54,F,Italy
512586437,New,2019-09-07,USA,Chicago,25-34,M,English
542896258,Regular,2019-07-04,Japan,Yokohama,18-24,M,Japan
539620867,New,2019-06-06,Germany,Cologne,25-34,F,Germany
550629775,Regular,2019-09-15,Germany,Hamburg,25-34,F,Germany
555464806,New,2019-03-22,UK,Manchester,35-44,M,UK
514248480,Occasional,2019-07-30,USA,Phoenix,45-54,M,English
555464692,New,2019-07-30,USA,Phoenix,35-44,F,English
513172531,New,2019-10-28,UK,Manchester,18-24,F,UK
533843003,Occasional,2019-10-10,Spain,Seville,25-34,M,Spain
542493835,Occasional,2019-07-31,Spain,Madrid,35-44,F,Spain
542110608,At-Risk,2019-03-11,USA,Chicago,25-34,M,English
537411723,New,2019-04-05,UK,Manchester,45-54,M,UK
372944259,Regular,2018-11-03,UK,London,18-24,M,UK
530936104,High-Value,2018-01-29,Canada,Montreal,18-24,F,Canada
513504691,Regular,2019-05-17,USA,New York,35-44,M,English
554839729,New,2019-09-05,Canada,Montreal,35-44,F,Canada
515444932,High-Value,2019-10-17,Japan,Nagoya,35-44,F,Japan
541993095,High-Value,2019-08-30,France,Paris,25-34,M,France
555367482,Regular,2019-09-03,UK,Liverpool,35-44,Other,UK
553995816,Regular,2019-09-11,Germany,Cologne,25-34,M,Germany
512562941,At-Risk,2019-08-01,France,Paris,25-34,F,France
530487829,High-Value,2019-07-24,USA,Houston,25-34,M,English
540577190,Occasional,2018-05-06,Italy,Turin,18-24,M,Italy
514773442,At-Risk,2019-10-10,Canada,Toronto,45-54,Other,Canada
516353597,New,2019-03-07,Spain,Seville,25-34,F,Spain
555464703,Regular,2019-05-21,UK,Birmingham,35-44,F,UK
545380783,At-Risk,2018-11-25,Germany,Cologne,25-34,F,Germany
551471586,Occasional,2019-09-29,Germany,Berlin,25-34,M,Germany
534178501,High-Value,2019-07-13,France,Marseille,25-34,M,France
553282055,Occasional,2019-10-15,Brazil,Brasília,18-24,F,Brazil
551488848,Regular,2019-06-02,Italy,Milan,25-34,F,Italy
513843075,Regular,2019-06-14,Italy,Turin,25-34,F,Italy
512606915,New,2019-10-29,USA,Phoenix,35-44,M,English
537405070,Occasional,2018-11-07,Brazil,Brasília,35-44,F,Brazil
555464826,Occasional,2019-08-25,UK,London,35-44,F,UK
527923014,Occasional,2019-09-19,UK,Birmingham,45-54,M,UK
519095207,Regular,2019-10-31,UK,Liverpool,45-54,M,UK
521420164,Regular,2019-07-04,France,Paris,45-54,M,France
512551483,Regular,2019-10-13,UK,London,35-44,F,UK
538218987,New,2019-07-05,Spain,Bilbao,35-44,M,Spain
517592834,Regular,2019-10-30,Germany,Frankfurt,45-54,M,Germany
554683923,Occasional,2019-10-14,USA,New York,25-34,F,English
527388625,Regular,2019-05-11,USA,Chicago,35-44,M,English
555464678,Regular,2019-07-06,Italy,Rome,25-34,M,Italy
541995220,New,2018-04-11,USA,Chicago,25-34,M,English
517395661,Occasional,2019-08-29,USA,Chicago,35-44,M,English
554291657,Occasional,2018-05-17,Spain,Barcelona,25-34,M,Spain
517822184,New,2019-10-12,UK,Birmingham,35-44,M,UK
518653103,New,2019-04-13,Germany,Berlin,25-34,M,Germany
539426224,New,2019-07-14,Spain,Bilbao,18-24,F,Spain
525661637,Regular,2019-08-06,France,Marseille,55+,F,France
547718922,Regular,2019-07-10,USA,Phoenix,45-54,F,English
525265004,New,2019-01-29,USA,Houston,25-34,F,English
555464438,Occasional,2019-10-13,UK,London,35-44,M,UK
514600594,New,2019-05-17,Canada,Montreal,25-34,M,Canada
529332553,New,2019-09-28,USA,New York,25-34,F,English
535118320,Occasional,2019-09-09,Spain,Bilbao,18-24,M,Spain
519589854,Occasional,2019-01-13,Italy,Milan,25-34,Other,Italy
555464744,Regular,2019-05-02,Italy,Rome,35-44,M,Italy
527913971,At-Risk,2019-10-07,USA,Houston,35-44,M,English
526506566,Regular,2019-09-09,USA,New York,25-34,F,English
555464743,New,2018-11-29,Italy,Rome,25-34,M,Italy
514590980,Regular,2019-07-30,UK,London,45-54,F,UK
555464754,Regular,2019-09-14,Spain,Madrid,18-24,M,Spain
542033726,High-Value,2019-01-16,Australia,Melbourne,25-34,F,Australia
523512780,Occasional,2019-10-28,USA,Houston,25-34,M,English
513354624,Occasional,2019-06-28,USA,Phoenix,35-44,M,English
540265923,Occasional,2019-04-20,USA,Chicago,25-34,F,English
553871987,Occasional,2018-11-09,Germany,Berlin,45-54,M,Germany
533758539,Regular,2019-07-01,Australia,Adelaide,25-34,M,Australia
555464523,Regular,2018-12-14,France,Lyon,45-54,F,France
515039570,New,2019-07-25,Brazil,Brasília,25-34,M,Brazil
555464854,High-Value,2019-07-02,Canada,Toronto,55+,F,Canada
555204494,Occasional,2019-10-25,Germany,Munich,25-34,F,Germany
555198243,Occasional,2019-07-09,USA,Chicago,35-44,M,English
549063478,Occasional,2019-08-21,USA,Los Angeles,25-34,M,English
513019835,New,2019-08-30,USA,New York,25-34,F,English
512606001,High-Value,2019-09-27,France,Paris,25-34,M,France
513479384,Regular,2019-07-08,Italy,Milan,25-34,M,Italy
514802848,New,2019-09-04,USA,Los Angeles,25-34,M,English
514673689,Regular,2019-07-06,Spain,Bilbao,25-34,M,Spain
519668981,Regular,2019-05-19,France,Paris,55+,M,France
515084495,Occasional,2019-01-11,USA,Chicago,25-34,M,English
513279724,Regular,2019-06-30,Canada,Ottawa,25-34,F,Canada
515964144,Occasional,2019-02-22,Italy,Rome,45-54,F,Italy
519423176,Occasional,2019-02-21,USA,Houston,18-24,M,English
518646725,Occasional,2019-06-10,UK,Liverpool,18-24,M,UK
546461163,Regular,2019-08-27,USA,Chicago,35-44,M,English
532340721,Regular,2018-12-02,France,Paris,25-34,M,France
544796377,Regular,2019-01-13,USA,Los Angeles,55+,F,English
555464860,Occasional,2018-12-31,UK,Birmingham,25-34,F,UK
515805319,Occasional,2019-09-25,UK,Liverpool,25-34,F,UK
527293098,Regular,2019-10-16,France,Nice,25-34,F,France
519223177,Regular,2019-09-04,Canada,Vancouver,25-34,F,Canada
514016645,Regular,2019-07-15,France,Lyon,35-44,M,France
519181636,Regular,2017-10-31,France,Paris,55+,F,France
546656081,Occasional,2019-08-30,UK,Liverpool,35-44,M,UK
528114737,At-Risk,2019-09-29,Australia,Sydney,18-24,F,Australia
553875753,Regular,2018-08-05,Japan,Yokohama,25-34,M,Japan
518469300,High-Value,2018-07-03,UK,Glasgow,35-44,F,UK
555464852,Occasional,2018-07-22,UK,Liverpool,18-24,M,UK
548408843,New,2019-08-24,USA,New York,25-34,F,English
524661242,New,2019-05-21,USA,Chicago,35-44,M,English
513280210,Regular,2019-08-27,France,Toulouse,25-34,Other,France
518794940,Regular,2018-08-27,USA,Chicago,25-34,M,English
555464908,Regular,2019-04-16,Brazil,Rio de Janeiro,35-44,F,Brazil
518760708,Occasional,2019-08-19,Italy,Naples,55+,M,Italy
522565055,New,2019-06-08,USA,Phoenix,25-34,F,English
555464822,Occasional,2019-10-13,Brazil,Brasília,55+,M,Brazil
553292925,New,2017-10-31,Japan,Osaka,25-34,F,Japan
525768236,Occasional,2018-12-04,Japan,Kyoto,35-44,M,Japan
545114128,New,2019-08-06,Spain,Bilbao,25-34,Other,Spain
530776918,Regular,2019-09-07,USA,Houston,35-44,M,English
526156323,Occasional,2019-07-25,USA,Houston,45-54,F,English
518726901,Occasional,2019-10-07,USA,Phoenix,25-34,F,English
548231857,Regular,2019-06-07,UK,Manchester,35-44,M,UK
542017173,At-Risk,2019-07-19,UK,Glasgow,45-54,F,UK
537620378,Regular,2019-10-16,Australia,Adelaide,35-44,M,Australia
554840568,New,2019-10-07,Australia,Brisbane,35-44,M,Australia
555352788,Regular,2019-10-22,UK,London,45-54,F,UK
514553522,Regular,2019-06-24,Japan,Kyoto,35-44,M,Japan
512847662,Regular,2018-10-20,Italy,Naples,18-24,F,Italy
515329768,Regular,2018-04-28,USA,Houston,35-44,F,English
536293982,High-Value,2019-10-21,Japan,Tokyo,55+,F,Japan
555294259,Regular,2018-10-14,USA,New York,55+,F,English
547879110,At-Risk,2019-08-31,Brazil,São Paulo,25-34,F,Brazil
512389738,At-Risk,2019-08-15,Brazil,Fortaleza,45-54,F,Brazil
521836206,Occasional,2019-05-09,Canada,Ottawa,55+,F,Canada
544391582,At-Risk,2019-05-08,Canada,Ottawa,35-44,F,Canada
549543417,Occasional,2019-07-05,Canada,Ottawa,18-24,M,Canada
525165555,High-Value,2019-05-11,Germany,Munich,35-44,F,Germany
538322133,New,2018-10-21,UK,Birmingham,25-34,M,UK
518360874,High-Value,2019-10-19,Australia,Melbourne,25-34,M,Australia
555464878,New,2019-06-21,UK,Glasgow,45-54,M,UK
551686869,Regular,2018-03-12,USA,Los Angeles,55+,M,English
555464924,Regular,2019-09-24,Japan,Kyoto,25-34,M,Japan
515972325,New,2019-01-28,UK,Glasgow,25-34,F,UK
519596437,At-Risk,2019-10-09,USA,Los Angeles,35-44,M,English
514488513,Occasional,2019-10-18,Japan,Yokohama,35-44,Other,Japan
512416959,Occasional,2019-05-20,Italy,Florence,45-54,F,Italy
550779436,Occasional,2019-10-03,Spain,Seville,45-54,M,Spain
519216216,Regular,2019-06-30,USA,Los Angeles,25-34,M,English
513228353,Regular,2018-11-02,Germany,Frankfurt,18-24,M,Germany
512959622,Occasional,2019-10-13,USA,Chicago,45-54,M,English
519266914,Occasional,2019-07-18,UK,Liverpool,35-44,F,UK
514445242,New,2019-08-16,Canada,Vancouver,18-24,F,Canada
516062272,Occasional,2019-10-25,USA,Houston,25-34,M,English
531177568,At-Risk,2019-07-26,USA,New York,55+,F,English
519337537,Regular,2019-03-27,Germany,Frankfurt,35-44,F,Germany
517809111,Regular,2019-10-13,Canada,Calgary,25-34,F,Canada
555358373,Regular,2019-08-10,France,Marseille,35-44,Other,France
523778829,New,2018-12-18,Canada,Calgary,25-34,M,Canada
517870466,New,2019-06-12,France,Paris,35-44,M,France
519971920,Regular,2018-12-23,Spain,Madrid,25-34,Other,Spain
532231304,Occasional,2019-04-23,USA,Phoenix,35-44,M,English
512907792,New,2019-05-26,USA,Phoenix,35-44,F,English
554184263,Occasional,2018-11-21,Brazil,Fortaleza,18-24,F,Brazil
512812009,New,2019-07-17,Canada,Toronto,55+,M,Canada
535795887,High-Value,2019-07-14,Germany,Munich,35-44,F,Germany
512561371,Regular,2019-09-16,France,Paris,35-44,F,France
515034205,Regular,2019-07-03,Germany,Frankfurt,18-24,M,Germany
525971015,Occasional,2019-08-26,Italy,Turin,35-44,F,Italy
518127741,Occasional,2019-03-29,France,Marseille,25-34,F,France
519614577,Regular,2019-09-02,USA,Los Angeles,25-34,F,English
538052597,Occasional,2018-06-23,Italy,Milan,25-34,F,Italy
530248825,Regular,2019-05-09,Canada,Toronto,25-34,Other,Canada
513113720,Regular,2019-04-21,Germany,Hamburg,25-34,F,Germany
555464935,New,2019-04-07,UK,Manchester,55+,M,UK
555464944,New,2019-04-26,Italy,Milan,35-44,M,Italy
515452362,At-Risk,2019-09-13,USA,Los Angeles,18-24,F,English
542903935,Regular,2017-11-05,USA,Chicago,35-44,F,English
519029961,Regular,2019-01-19,Germany,Munich,45-54,F,Germany
519124988,New,2019-07-09,Japan,Kyoto,45-54,M,Japan
552676067,New,2019-05-04,Australia,Perth,18-24,M,Australia
545568981,New,2019-08-13,Canada,Ottawa,55+,F,Canada
516201757,Regular,2019-06-30,USA,Houston,35-44,F,English
517597867,High-Value,2019-01-20,USA,Phoenix,35-44,M,English
520702704,New,2019-03-06,Brazil,Salvador,25-34,F,Brazil
553157897,Regular,2019-05-20,Spain,Barcelona,55+,M,Spain
525826801,New,2018-07-06,Spain,Madrid,55+,F,Spain
552941812,Occasional,2019-05-08,Italy,Rome,25-34,F,Italy
543906197,Occasional,2019-10-19,Spain,Bilbao,35-44,M,Spain
555464961,Regular,2019-10-21,Canada,Vancouver,25-34,F,Canada
