user_id,user_segment,registration_date,country,city,age_group,gender,preferred_language
2548,New,2019-10-01,Spain,Madrid,25-34,F,Spain
2549,At-Risk,2019-08-18,France,Paris,55+,F,France
2550,New,2019-09-02,Italy,Milan,35-44,M,Italy
2551,High-Value,2019-10-06,Spain,Barcelona,35-44,M,Spain
2552,Occasional,2019-06-18,France,Nice,35-44,M,France
2553,New,2019-08-04,Australia,Sydney,25-34,M,Australia
2554,High-Value,2019-05-11,France,Marseille,35-44,F,France
2555,Occasional,2019-02-21,USA,Chicago,35-44,F,English
2556,Occasional,2019-01-03,USA,Houston,35-44,M,English
2557,Occasional,2019-10-01,Italy,Milan,18-24,M,Italy
2558,High-Value,2019-08-05,Spain,Valencia,35-44,M,Spain
2559,New,2019-06-11,UK,Liverpool,45-54,M,UK
2560,New,2019-06-07,Italy,Rome,18-24,F,Italy
2561,High-Value,2019-06-13,USA,Phoenix,25-34,F,English
2562,At-Risk,2019-07-02,USA,New York,35-44,F,English
2563,High-Value,2018-09-16,USA,Los Angeles,25-34,F,English
2564,New,2019-07-18,Canada,Toronto,35-44,F,Canada
2565,Occasional,2018-12-11,UK,Manchester,25-34,M,UK
2566,High-Value,2019-10-10,Germany,Hamburg,25-34,F,Germany
2567,New,2019-08-30,USA,Chicago,55+,F,English
2568,Occasional,2019-10-09,France,Marseille,25-34,F,France
2569,Regular,2019-03-11,Spain,Barcelona,35-44,F,Spain
2570,New,2019-05-08,USA,Phoenix,25-34,F,English
2571,Regular,2019-10-24,USA,Chicago,18-24,M,English
2572,Regular,2019-07-12,France,Paris,45-54,Other,France
2573,Occasional,2019-06-04,Germany,Munich,35-44,F,Germany
2574,Occasional,2018-11-08,UK,Birmingham,25-34,F,UK
2575,Occasional,2019-10-27,Australia,Melbourne,25-34,F,Australia
2576,Occasional,2019-10-04,Japan,Yokohama,25-34,M,Japan
2577,Regular,2019-10-13,Japan,Osaka,25-34,M,Japan
2578,High-Value,2019-07-23,Italy,Turin,45-54,M,Italy
2579,New,2019-02-05,Canada,Ottawa,18-24,F,Canada
2580,Regular,2018-01-25,USA,New York,25-34,F,English
2581,At-Risk,2017-12-16,USA,Chicago,45-54,F,English
2582,Regular,2019-10-13,USA,Chicago,35-44,F,English
2583,Occasional,2019-10-05,Canada,Calgary,45-54,F,Canada
2584,New,2019-10-12,Germany,Berlin,35-44,M,Germany
2585,Occasional,2019-05-27,Japan,Nagoya,35-44,F,Japan
2586,Regular,2019-03-14,Australia,Sydney,45-54,F,Australia
2587,Regular,2019-07-21,USA,Houston,18-24,F,English
2588,Occasional,2019-06-21,Germany,Frankfurt,25-34,M,Germany
2589,Regular,2018-09-08,Japan,Kyoto,25-34,M,Japan
2590,Regular,2019-09-30,Italy,Rome,35-44,F,Italy
2591,Occasional,2019-01-20,UK,Glasgow,25-34,M,UK
2592,New,2019-09-15,USA,Chicago,35-44,M,English
2593,New,2017-10-31,Brazil,Rio de Janeiro,18-24,F,Brazil
2594,Occasional,2019-10-13,France,Nice,45-54,M,France
2595,New,2018-08-03,USA,Chicago,18-24,M,English
2596,Occasional,2019-02-09,Spain,Valencia,18-24,M,Spain
2597,Regular,2019-07-24,USA,Los Angeles,55+,F,English
2598,Regular,2018-11-29,Japan,Nagoya,25-34,F,Japan
2599,New,2019-09-09,USA,New York,18-24,F,English
2600,New,2019-05-20,Italy,Rome,45-54,F,Italy
2601,Occasional,2019-02-23,France,Marseille,25-34,F,France
2602,Regular,2018-10-28,UK,Glasgow,35-44,F,UK
2603,Occasional,2019-09-21,USA,Houston,25-34,F,English
2604,Regular,2019-10-27,UK,London,25-34,F,UK
2605,New,2019-02-04,Italy,Naples,35-44,M,Italy
2606,Regular,2019-02-16,USA,Phoenix,55+,M,English
2607,Occasional,2019-07-07,USA,New York,18-24,F,English
2608,Occasional,2019-01-29,USA,Chicago,25-34,F,English
2609,Occasional,2019-03-01,Canada,Toronto,25-34,M,Canada
2610,Regular,2019-10-15,Brazil,Brasília,55+,Other,Brazil
2611,Occasional,2018-11-18,UK,London,25-34,Other,UK
2612,At-Risk,2019-04-18,Spain,Seville,25-34,M,Spain
2613,Regular,2018-12-30,Brazil,Rio de Janeiro,55+,F,Brazil
2614,New,2018-12-25,Japan,Osaka,18-24,M,Japan
2615,At-Risk,2019-09-09,Italy,Rome,35-44,F,Italy
2616,At-Risk,2019-05-29,Spain,Madrid,25-34,F,Spain
2617,Occasional,2019-10-09,Spain,Valencia,25-34,F,Spain
2618,Regular,2019-06-23,USA,Los Angeles,35-44,M,English
2619,Occasional,2019-01-07,USA,Houston,45-54,F,English
2620,Regular,2019-10-20,Australia,Melbourne,25-34,F,Australia
2621,Regular,2019-07-19,Spain,Valencia,25-34,F,Spain
2622,Occasional,2019-02-06,USA,Phoenix,35-44,M,English
2623,New,2019-05-22,UK,Manchester,25-34,M,UK
2624,New,2019-02-10,France,Marseille,18-24,M,France
2625,New,2019-05-20,UK,Glasgow,18-24,F,UK
2626,At-Risk,2019-10-17,Spain,Bilbao,25-34,M,Spain
2627,At-Risk,2019-10-12,Germany,Cologne,35-44,M,Germany
2628,High-Value,2019-05-21,Germany,Cologne,25-34,F,Germany
2629,Occasional,2019-06-10,Spain,Barcelona,18-24,F,Spain
2630,Regular,2019-03-15,Spain,Barcelona,25-34,F,Spain
2631,New,2019-03-02,UK,London,35-44,M,UK
2632,At-Risk,2019-08-04,France,Nice,35-44,M,France
2633,High-Value,2019-05-19,USA,Houston,45-54,F,English
2634,Occasional,2019-10-03,UK,Liverpool,25-34,F,UK
2635,Occasional,2019-09-01,USA,Houston,18-24,M,English
2636,Occasional,2019-06-17,France,Paris,18-24,F,France
2637,Occasional,2019-07-19,USA,New York,35-44,M,English
2638,Occasional,2019-10-08,Germany,Hamburg,25-34,M,Germany
2639,Regular,2018-11-26,USA,Houston,25-34,F,English
2640,Occasional,2019-04-14,USA,New York,45-54,F,English
2641,New,2019-10-03,UK,London,35-44,M,UK
2642,Regular,2018-11-16,UK,Glasgow,25-34,M,UK
2643,New,2018-06-03,USA,Houston,35-44,F,English
2644,New,2019-02-27,USA,Chicago,25-34,F,English
2645,At-Risk,2018-08-10,USA,New York,45-54,F,English
2646,New,2019-10-11,USA,Chicago,35-44,F,English
2647,At-Risk,2019-10-09,USA,New York,35-44,F,English
2648,Regular,2019-06-15,Canada,Montreal,25-34,M,Canada
2649,High-Value,2019-10-31,France,Nice,25-34,F,France
2650,At-Risk,2019-07-05,Australia,Adelaide,25-34,F,Australia
2651,New,2019-05-25,Japan,Tokyo,55+,Other,Japan
2652,High-Value,2019-07-11,USA,Houston,45-54,M,English
2653,Occasional,2019-10-28,Italy,Naples,35-44,F,Italy
2654,Regular,2018-09-30,USA,Houston,45-54,M,English
2655,New,2019-08-11,Canada,Calgary,35-44,F,Canada
2656,New,2019-07-31,France,Toulouse,35-44,F,France
2657,Occasional,2019-08-06,USA,Chicago,18-24,M,English
2658,Occasional,2019-02-17,Italy,Turin,45-54,F,Italy
2659,Regular,2019-09-05,Germany,Frankfurt,25-34,F,Germany
2660,Regular,2019-06-06,UK,Manchester,55+,F,UK
2661,Regular,2019-01-21,Germany,Cologne,35-44,F,Germany
2662,Occasional,2018-02-10,UK,London,35-44,F,UK
2663,Regular,2019-10-19,Germany,Cologne,45-54,M,Germany
2664,Occasional,2018-12-18,Canada,Montreal,25-34,M,Canada
2665,Regular,2019-06-29,France,Paris,18-24,M,France
2666,Occasional,2019-03-01,Germany,Berlin,25-34,M,Germany
2667,New,2019-05-05,Canada,Montreal,25-34,M,Canada
2668,High-Value,2019-08-11,USA,New York,45-54,F,English
2669,Regular,2019-09-27,Brazil,Brasília,25-34,M,Brazil
2670,At-Risk,2019-10-19,UK,Manchester,25-34,M,UK
2671,Regular,2019-10-18,France,Marseille,18-24,M,France
2672,New,2018-09-03,Brazil,Salvador,35-44,F,Brazil
2673,High-Value,2019-01-22,USA,Chicago,25-34,F,English
2674,Regular,2019-07-04,USA,New York,55+,F,English
2675,At-Risk,2019-06-26,France,Marseille,25-34,F,France
2676,Occasional,2019-10-14,UK,Manchester,25-34,F,UK
2677,Regular,2019-03-21,Germany,Cologne,25-34,M,Germany
2678,Occasional,2019-08-18,Italy,Naples,35-44,F,Italy
2679,Occasional,2019-06-24,Japan,Kyoto,35-44,F,Japan
2680,New,2019-09-24,Italy,Florence,18-24,F,Italy
2681,Regular,2019-06-22,Germany,Frankfurt,45-54,F,Germany
2682,New,2017-10-31,Canada,Toronto,25-34,F,Canada
2683,New,2019-08-10,Brazil,Salvador,35-44,M,Brazil
2684,New,2019-08-13,France,Paris,25-34,F,France
2685,New,2019-05-26,UK,Manchester,25-34,F,UK
2686,Occasional,2019-09-11,Brazil,Brasília,18-24,F,Brazil
2687,Occasional,2019-09-12,USA,Chicago,45-54,M,English
2688,Regular,2019-06-10,UK,Birmingham,18-24,F,UK
2689,Regular,2019-06-04,Japan,Yokohama,55+,F,Japan
2690,Regular,2019-05-28,USA,New York,25-34,F,English
2691,Regular,2019-10-17,France,Marseille,35-44,M,France
2692,New,2019-08-09,France,Nice,35-44,M,France
2693,Occasional,2018-12-16,Spain,Barcelona,55+,M,Spain
2694,Regular,2019-09-05,Australia,Perth,25-34,M,Australia
2695,Regular,2019-05-13,UK,London,25-34,M,UK
2696,Regular,2019-08-05,Spain,Bilbao,55+,F,Spain
2697,Occasional,2019-08-25,Canada,Vancouver,35-44,F,Canada
2698,High-Value,2019-07-27,Germany,Berlin,35-44,F,Germany
2699,Regular,2018-02-08,Germany,Frankfurt,45-54,F,Germany
2700,Occasional,2018-11-16,Japan,Tokyo,55+,M,Japan
2701,High-Value,2019-06-03,Spain,Barcelona,25-34,F,Spain
2702,Occasional,2019-01-23,Germany,Munich,25-34,M,Germany
2703,New,2019-06-02,Germany,Berlin,25-34,Other,Germany
2704,Regular,2019-07-10,USA,Chicago,25-34,M,English
2705,Regular,2019-05-16,USA,Chicago,18-24,F,English
2706,Regular,2019-07-14,Spain,Valencia,35-44,F,Spain
2707,High-Value,2019-07-24,Germany,Cologne,35-44,M,Germany
2708,High-Value,2019-08-12,Germany,Cologne,18-24,M,Germany
2709,Regular,2019-06-17,Canada,Ottawa,45-54,M,Canada
2710,High-Value,2019-04-08,France,Marseille,35-44,M,France
2711,At-Risk,2019-04-08,UK,Glasgow,55+,F,UK
2712,Regular,2019-05-02,Brazil,Salvador,35-44,M,Brazil
2713,Occasional,2018-11-19,Germany,Munich,45-54,Other,Germany
2714,New,2018-12-11,Spain,Seville,25-34,M,Spain
2715,Occasional,2019-10-30,France,Toulouse,55+,Other,France
2716,New,2019-10-18,Italy,Naples,35-44,M,Italy
2717,At-Risk,2019-10-01,Spain,Seville,35-44,F,Spain
2718,Regular,2019-07-02,France,Toulouse,25-34,M,France
2719,New,2019-02-12,UK,Manchester,25-34,F,UK
2720,Occasional,2017-10-31,France,Paris,45-54,M,France
2721,Occasional,2019-10-06,Spain,Seville,25-34,M,Spain
2722,High-Value,2019-04-03,UK,Liverpool,18-24,M,UK
2723,High-Value,2017-10-31,Brazil,Salvador,25-34,F,Brazil
2724,At-Risk,2019-07-20,Germany,Hamburg,25-34,M,Germany
2725,Regular,2018-02-14,USA,Houston,35-44,F,English
2726,Regular,2019-10-14,Spain,Madrid,35-44,M,Spain
2727,New,2019-04-09,France,Lyon,35-44,F,France
2728,Occasional,2019-09-18,Italy,Florence,35-44,F,Italy
2729,New,2019-07-21,Australia,Melbourne,25-34,M,Australia
2730,New,2019-08-10,UK,Birmingham,25-34,F,UK
2731,Occasional,2019-10-23,USA,Los Angeles,18-24,F,English
2732,Regular,2019-10-12,USA,Chicago,25-34,F,English
2733,At-Risk,2019-08-23,UK,Liverpool,18-24,F,UK
2734,Regular,2019-10-26,UK,London,25-34,M,UK
2735,Regular,2019-05-16,Canada,Montreal,55+,M,Canada
2736,New,2019-10-07,USA,Los Angeles,45-54,M,English
2737,Occasional,2019-09-09,USA,New York,25-34,M,English
2738,Regular,2019-08-16,UK,Glasgow,55+,F,UK
2739,Occasional,2019-08-19,Spain,Bilbao,18-24,M,Spain
2740,New,2019-09-24,UK,Glasgow,25-34,F,UK
2741,Regular,2018-06-11,Spain,Valencia,25-34,M,Spain
2742,Occasional,2019-09-14,USA,Chicago,25-34,F,English
2743,At-Risk,2019-06-27,France,Paris,25-34,M,France
2744,Regular,2019-04-21,France,Toulouse,35-44,F,France
2745,Occasional,2019-06-27,France,Nice,25-34,F,France
2746,New,2019-05-01,Brazil,Salvador,35-44,M,Brazil
2747,New,2019-05-11,UK,Birmingham,18-24,M,UK
2748,Occasional,2019-10-07,Australia,Perth,45-54,F,Australia
2749,New,2019-07-03,USA,Chicago,35-44,F,English
2750,Regular,2019-08-26,Brazil,São Paulo,25-34,M,Brazil
2751,Regular,2017-10-31,USA,Houston,55+,F,English
2752,Regular,2019-07-07,USA,Houston,25-34,M,English
2753,Regular,2019-10-30,Canada,Vancouver,55+,M,Canada
2754,Regular,2019-09-28,UK,Glasgow,35-44,Other,UK
2755,Occasional,2019-07-26,USA,Chicago,45-54,M,English
2756,Occasional,2018-07-13,USA,Los Angeles,18-24,F,English
2757,Occasional,2018-12-14,USA,New York,18-24,Other,English
2758,Occasional,2018-08-21,UK,Liverpool,35-44,M,UK
2759,Regular,2018-11-04,Spain,Seville,25-34,M,Spain
2760,Regular,2019-09-04,Italy,Turin,25-34,F,Italy
2761,Regular,2019-06-17,Japan,Nagoya,45-54,M,Japan
2762,Occasional,2019-08-21,USA,Chicago,35-44,F,English
2763,High-Value,2019-04-03,Germany,Hamburg,35-44,F,Germany
2764,New,2019-04-02,Canada,Vancouver,25-34,M,Canada
2765,At-Risk,2019-09-04,Brazil,Brasília,18-24,M,Brazil
2766,At-Risk,2019-03-20,Germany,Hamburg,35-44,M,Germany
2767,New,2019-10-21,Germany,Munich,18-24,F,Germany
2768,Regular,2019-07-01,UK,Liverpool,25-34,F,UK
2769,High-Value,2019-08-31,Japan,Tokyo,18-24,M,Japan
2770,New,2019-10-05,USA,Houston,45-54,F,English
2771,Regular,2019-07-29,Spain,Bilbao,18-24,F,Spain
2772,New,2018-08-18,Canada,Vancouver,18-24,F,Canada
2773,Occasional,2018-12-03,USA,Chicago,18-24,F,English
2774,Regular,2019-06-19,Germany,Munich,18-24,M,Germany
2775,Regular,2019-09-25,Spain,Valencia,55+,M,Spain
2776,New,2019-06-05,UK,Glasgow,18-24,M,UK
2777,New,2019-05-24,USA,Houston,18-24,M,English
2778,High-Value,2019-09-15,UK,Liverpool,18-24,M,UK
2779,Regular,2019-07-26,Italy,Turin,25-34,F,Italy
2780,Occasional,2019-03-07,Brazil,São Paulo,25-34,F,Brazil
2781,Regular,2019-09-03,Canada,Calgary,45-54,F,Canada
2782,High-Value,2019-06-25,UK,Liverpool,45-54,F,UK
2783,Occasional,2019-09-29,France,Paris,45-54,M,France
2784,Regular,2019-10-07,Spain,Seville,35-44,F,Spain
2785,New,2019-09-02,UK,Birmingham,55+,F,UK
2786,Regular,2019-06-02,USA,Houston,18-24,F,English
2787,Occasional,2018-01-08,Italy,Naples,45-54,M,Italy
2788,Occasional,2019-05-29,France,Nice,18-24,M,France
2789,Occasional,2019-10-22,Italy,Milan,25-34,M,Italy
2790,At-Risk,2019-07-05,Spain,Seville,35-44,M,Spain
2791,Occasional,2019-10-27,USA,Chicago,45-54,F,English
2792,Regular,2019-08-22,Italy,Turin,18-24,F,Italy
2793,New,2019-09-22,Italy,Rome,25-34,M,Italy
2794,Regular,2019-10-09,USA,Chicago,45-54,F,English
2795,Regular,2019-02-10,UK,Liverpool,35-44,M,UK
2796,Occasional,2019-03-15,Spain,Bilbao,25-34,F,Spain
2797,New,2019-04-01,Germany,Hamburg,35-44,M,Germany
2798,At-Risk,2019-06-02,Germany,Frankfurt,45-54,M,Germany
2799,Regular,2019-04-07,Brazil,São Paulo,35-44,M,Brazil
2800,Occasional,2019-06-02,France,Paris,25-34,M,France
2801,New,2019-09-30,France,Nice,25-34,M,France
2802,High-Value,2019-06-16,Italy,Milan,35-44,F,Italy
2803,Regular,2019-09-25,Germany,Cologne,35-44,F,Germany
2804,New,2018-12-19,France,Toulouse,45-54,M,France
2805,Occasional,2019-09-05,USA,Chicago,25-34,F,English
2806,New,2019-06-22,France,Marseille,25-34,M,France
2807,Regular,2019-09-08,France,Nice,55+,M,France
2808,New,2019-05-01,USA,Chicago,18-24,M,English
2809,Regular,2018-11-08,Brazil,Rio de Janeiro,35-44,F,Brazil
2810,New,2018-01-31,USA,Phoenix,35-44,F,English
2811,Regular,2019-07-05,Japan,Kyoto,25-34,M,Japan
2812,Regular,2019-09-30,Canada,Vancouver,35-44,M,Canada
2813,Regular,2019-05-07,Italy,Florence,18-24,F,Italy
2814,Regular,2019-07-16,USA,New York,55+,F,English
2815,Occasional,2018-01-15,UK,London,25-34,F,UK
2816,Regular,2019-01-18,Spain,Valencia,35-44,F,Spain
2817,New,2019-05-17,Spain,Seville,45-54,F,Spain
2818,High-Value,2019-03-29,USA,Houston,55+,F,English
2819,Occasional,2019-06-06,UK,Birmingham,25-34,F,UK
2820,At-Risk,2019-10-22,UK,Birmingham,25-34,F,UK
2821,Occasional,2019-08-13,Spain,Seville,25-34,F,Spain
2822,Regular,2019-10-26,Australia,Sydney,25-34,M,Australia
2823,Regular,2019-04-25,UK,Glasgow,25-34,F,UK
2824,Regular,2019-09-06,Canada,Calgary,55+,M,Canada
2825,New,2019-08-11,USA,Los Angeles,18-24,F,English
2826,Occasional,2018-03-09,Canada,Calgary,35-44,F,Canada
2827,Occasional,2019-08-21,Brazil,Rio de Janeiro,25-34,F,Brazil
2828,Regular,2019-08-10,USA,Phoenix,25-34,F,English
2829,Regular,2019-10-27,Italy,Rome,18-24,F,Italy
2830,New,2019-09-25,Spain,Barcelona,55+,M,Spain
2831,Occasional,2019-10-11,USA,Los Angeles,25-34,F,English
2832,Occasional,2017-11-21,Japan,Tokyo,35-44,F,Japan
2833,Occasional,2019-01-12,Australia,Perth,25-34,F,Australia
2834,Occasional,2018-05-15,France,Paris,25-34,F,France
2835,Regular,2019-08-08,UK,London,45-54,M,UK
2836,High-Value,2019-09-13,Brazil,Brasília,45-54,M,Brazil
2837,At-Risk,2018-06-14,UK,Birmingham,35-44,F,UK
2838,New,2019-07-02,USA,Chicago,35-44,F,English
2839,Occasional,2019-10-16,USA,Phoenix,18-24,F,English
2840,Occasional,2018-07-26,USA,Chicago,25-34,F,English
2841,Regular,2019-10-28,USA,Chicago,35-44,F,English
2842,New,2019-02-22,UK,Manchester,35-44,M,UK
2843,At-Risk,2019-10-01,USA,Phoenix,25-34,F,English
2844,Regular,2019-04-17,USA,Chicago,35-44,F,English
2845,Regular,2019-07-13,USA,Los Angeles,25-34,F,English
2846,Regular,2019-04-30,Australia,Melbourne,45-54,M,Australia
2847,Regular,2019-08-08,Germany,Berlin,25-34,F,Germany
2848,Regular,2019-02-12,France,Toulouse,35-44,M,France
2849,Occasional,2019-07-11,Italy,Naples,18-24,F,Italy
2850,New,2019-05-27,USA,Chicago,55+,M,English
2851,Regular,2019-03-05,Australia,Sydney,45-54,M,Australia
2852,High-Value,2019-09-19,USA,Phoenix,25-34,F,English
2853,Regular,2019-10-28,Spain,Valencia,25-34,M,Spain
2854,Occasional,2019-06-09,USA,New York,18-24,M,English
2855,At-Risk,2018-06-29,Germany,Cologne,45-54,M,Germany
2856,Occasional,2019-06-25,UK,Liverpool,25-34,F,UK
2857,Regular,2019-10-10,Brazil,São Paulo,25-34,F,Brazil
2858,At-Risk,2019-09-08,UK,Birmingham,25-34,M,UK
2859,Occasional,2019-08-06,Brazil,Rio de Janeiro,35-44,F,Brazil
2860,At-Risk,2019-05-26,Italy,Naples,45-54,M,Italy
2861,New,2019-09-13,UK,Liverpool,18-24,Other,UK
2862,Regular,2019-10-19,USA,Houston,45-54,F,English
2863,Occasional,2019-03-11,UK,Glasgow,35-44,F,UK
2864,Occasional,2019-08-24,Italy,Rome,18-24,M,Italy
2865,Occasional,2019-09-09,France,Lyon,35-44,F,France
2866,Regular,2019-05-10,UK,London,25-34,M,UK
2867,Occasional,2019-05-10,USA,Houston,35-44,M,English
2868,Occasional,2019-08-06,USA,Houston,25-34,M,English
2869,At-Risk,2019-09-06,Australia,Melbourne,35-44,F,Australia
2870,High-Value,2019-07-17,UK,Liverpool,45-54,F,UK
2871,At-Risk,2018-10-18,USA,New York,25-34,M,English
2872,Regular,2019-06-08,Canada,Montreal,35-44,F,Canada
2873,Occasional,2019-09-12,UK,Birmingham,25-34,F,UK
2874,Regular,2018-11-10,Italy,Naples,25-34,F,Italy
2875,Regular,2019-10-30,Brazil,São Paulo,45-54,F,Brazil
2876,High-Value,2019-07-30,Germany,Hamburg,18-24,M,Germany
2877,New,2019-03-18,Australia,Brisbane,25-34,M,Australia
2878,High-Value,2019-06-25,USA,Los Angeles,25-34,M,English
2879,Occasional,2019-03-17,USA,Houston,45-54,M,English
2880,At-Risk,2019-09-28,Spain,Bilbao,35-44,M,Spain
2881,High-Value,2019-06-06,France,Lyon,55+,F,France
2882,New,2018-11-17,Brazil,Salvador,45-54,M,Brazil
2883,Regular,2019-07-06,Italy,Naples,25-34,M,Italy
2884,Regular,2019-08-07,Germany,Munich,18-24,M,Germany
2885,Occasional,2019-10-31,Australia,Adelaide,35-44,M,Australia
2886,Occasional,2019-01-10,UK,London,25-34,M,UK
2887,Occasional,2019-01-09,USA,Houston,25-34,M,English
2888,Occasional,2019-10-14,USA,Houston,45-54,M,English
2889,Occasional,2019-10-06,USA,New York,18-24,F,English
2890,At-Risk,2019-08-05,USA,Phoenix,55+,M,English
2891,Regular,2019-05-07,Brazil,Rio de Janeiro,45-54,M,Brazil
2892,New,2019-07-16,USA,Los Angeles,25-34,M,English
2893,Regular,2019-09-06,USA,Chicago,25-34,M,English
2894,Regular,2018-11-02,UK,Liverpool,55+,M,UK
2895,New,2019-04-23,USA,Los Angeles,25-34,F,English
2896,Occasional,2019-06-15,Spain,Bilbao,25-34,F,Spain
2897,Occasional,2019-10-14,Germany,Frankfurt,45-54,F,Germany
2898,At-Risk,2019-07-20,Japan,Nagoya,25-34,F,Japan
2899,Occasional,2019-09-26,Canada,Montreal,35-44,F,Canada
2900,At-Risk,2019-07-11,UK,Glasgow,45-54,M,UK
2901,Occasional,2019-01-20,Brazil,São Paulo,45-54,F,Brazil
2902,Occasional,2019-04-10,Italy,Naples,25-34,M,Italy
2903,Occasional,2019-10-06,USA,Houston,35-44,M,English
2904,New,2019-10-27,Australia,Perth,45-54,F,Australia
2905,Occasional,2019-04-22,Italy,Rome,25-34,M,Italy
2906,New,2019-09-23,USA,Los Angeles,35-44,F,English
2907,High-Value,2019-06-25,UK,Glasgow,25-34,F,UK
2908,At-Risk,2019-09-09,USA,Chicago,55+,M,English
2909,Occasional,2019-08-24,UK,Liverpool,25-34,M,UK
2910,New,2019-01-23,USA,New York,25-34,M,English
2911,Occasional,2019-08-16,Brazil,Fortaleza,55+,M,Brazil
2912,Occasional,2019-10-21,Brazil,Rio de Janeiro,35-44,Other,Brazil
2913,Occasional,2019-02-20,UK,Liverpool,45-54,F,UK
2914,Occasional,2019-10-13,France,Nice,35-44,M,France
2915,Occasional,2019-06-30,UK,Liverpool,45-54,M,UK
2916,Occasional,2019-10-17,France,Toulouse,25-34,F,France
2917,Occasional,2019-08-26,Australia,Sydney,45-54,Other,Australia
2918,Regular,2017-10-31,Spain,Bilbao,45-54,F,Spain
2919,New,2019-08-07,Japan,Osaka,25-34,F,Japan
2920,New,2019-10-25,USA,Phoenix,35-44,F,English
2921,Occasional,2019-03-30,UK,Glasgow,25-34,M,UK
2922,Occasional,2019-08-12,USA,Chicago,45-54,M,English
2923,Regular,2019-07-04,USA,Los Angeles,25-34,F,English
2924,Occasional,2019-08-26,France,Lyon,35-44,F,France
2925,Regular,2019-09-12,France,Lyon,35-44,M,France
2926,At-Risk,2019-07-27,Canada,Vancouver,35-44,F,Canada
2927,New,2019-07-21,Spain,Barcelona,25-34,M,Spain
2928,Regular,2017-10-31,Italy,Rome,45-54,F,Italy
2929,At-Risk,2019-10-09,USA,Chicago,35-44,M,English
2930,Occasional,2019-09-18,Australia,Brisbane,18-24,F,Australia
2931,At-Risk,2019-10-25,UK,Birmingham,45-54,F,UK
2932,Regular,2017-11-19,France,Toulouse,25-34,M,France
2933,Occasional,2018-09-20,Canada,Calgary,25-34,M,Canada
2934,High-Value,2019-01-04,Japan,Osaka,45-54,M,Japan
2935,Regular,2019-07-06,UK,Glasgow,25-34,F,UK
2936,New,2019-06-09,USA,Houston,55+,M,English
2937,Occasional,2019-10-25,Italy,Florence,35-44,M,Italy
2938,New,2019-05-22,Australia,Adelaide,25-34,M,Australia
2939,Regular,2019-04-19,Japan,Kyoto,25-34,F,Japan
2940,Occasional,2019-07-11,Spain,Madrid,55+,F,Spain
2941,Occasional,2019-04-21,Germany,Hamburg,45-54,M,Germany
2942,High-Value,2019-10-24,UK,Birmingham,25-34,F,UK
2943,Regular,2019-04-01,Spain,Seville,18-24,F,Spain
2944,High-Value,2019-08-18,Spain,Seville,25-34,F,Spain
2945,Regular,2018-09-09,Spain,Seville,35-44,M,Spain
2946,Regular,2018-07-27,Italy,Florence,25-34,M,Italy
2947,Regular,2017-10-31,UK,London,45-54,M,UK
2948,Occasional,2019-08-01,Canada,Vancouver,35-44,F,Canada
2949,High-Value,2018-12-19,Spain,Bilbao,45-54,M,Spain
2950,Regular,2019-06-22,Australia,Melbourne,18-24,M,Australia
2951,Occasional,2019-09-10,Canada,Montreal,25-34,F,Canada
2952,New,2019-09-24,Australia,Sydney,35-44,M,Australia
2953,Regular,2019-10-04,Germany,Munich,35-44,M,Germany
2954,Regular,2019-06-07,Brazil,Salvador,35-44,F,Brazil
2955,Occasional,2019-01-08,Canada,Vancouver,25-34,M,Canada
2956,High-Value,2018-01-20,Australia,Brisbane,25-34,M,Australia
2957,New,2019-10-24,UK,Liverpool,25-34,F,UK
2958,High-Value,2019-03-27,France,Toulouse,18-24,M,France
2959,Regular,2019-09-30,Brazil,Salvador,25-34,F,Brazil
2960,Regular,2019-08-24,USA,Los Angeles,35-44,M,English
2961,New,2019-05-04,UK,Liverpool,25-34,F,UK
2962,Regular,2018-12-11,Japan,Osaka,35-44,M,Japan
2963,Regular,2019-10-25,USA,Chicago,25-34,F,English
2964,Occasional,2019-08-13,Italy,Turin,25-34,Other,Italy
2965,New,2019-01-20,Australia,Perth,35-44,M,Australia
2966,Regular,2019-01-29,France,Nice,45-54,M,France
2967,High-Value,2019-10-24,Spain,Madrid,45-54,M,Spain
2968,Regular,2019-08-19,Spain,Barcelona,18-24,F,Spain
2969,Occasional,2019-06-21,Italy,Rome,25-34,F,Italy
2970,Regular,2019-09-08,USA,Phoenix,55+,F,English
2971,Regular,2019-08-02,Brazil,Rio de Janeiro,25-34,F,Brazil
2972,Regular,2019-02-26,USA,New York,18-24,F,English
2973,Occasional,2019-05-13,France,Toulouse,35-44,M,France
2974,At-Risk,2019-10-02,France,Marseille,18-24,F,France
2975,Occasional,2019-05-15,Canada,Calgary,25-34,F,Canada
2976,High-Value,2019-07-23,USA,New York,18-24,F,English
2977,Occasional,2019-09-26,UK,Glasgow,18-24,F,UK
2978,Occasional,2019-03-16,Canada,Calgary,35-44,M,Canada
2979,Occasional,2019-05-30,UK,Glasgow,35-44,M,UK
2980,Occasional,2018-11-16,USA,New York,18-24,M,English
2981,Occasional,2019-09-01,USA,Houston,35-44,F,English
2982,Regular,2018-11-14,France,Marseille,35-44,M,France
2983,Occasional,2019-10-05,USA,New York,25-34,M,English
2984,At-Risk,2019-10-04,Germany,Cologne,25-34,M,Germany
2985,Occasional,2019-07-31,France,Marseille,25-34,F,France
